Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/C82610/0408010W0AAADAD/price_per_unit/?date=2017-11-01,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/C82611/,1,1,00:02:10,1,0.00%,0.00%,$0.00
/practice/C82628/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/C82639/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C82643/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C82653/,1,1,00:00:43,0,0.00%,0.00%,$10.00
/practice/C82655/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C82657/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C82669/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C82670/,1,1,00:05:23,0,0.00%,0.00%,$10.00
/practice/C82678/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83001/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/C83013/,1,1,00:00:46,0,0.00%,0.00%,$10.00
/practice/C83019/price_per_unit/,1,1,00:01:45,0,0.00%,0.00%,$0.00
/practice/C83020/,1,1,00:01:08,0,0.00%,0.00%,$10.00
/practice/C83020/price_per_unit/?date=2018-01-01,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/C83022/#opioidome,1,1,00:00:26,0,0.00%,0.00%,$10.00
/practice/C83023/price_per_unit/?date=2018-01-01,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/C83030/price_per_unit/,1,1,00:01:40,0,0.00%,0.00%,$0.00
/practice/C83031/,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/C83033/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83035/&sortBySavings=1,1,1,00:01:40,0,0.00%,0.00%,$0.00
/practice/C83040/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83040/price_per_unit/?date=2018-01-01,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/C83043/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83049/price_per_unit/,1,1,00:02:32,0,0.00%,0.00%,$0.00
/practice/C83051/,1,1,00:01:07,0,0.00%,0.00%,$0.00
/practice/C83053/,1,1,00:00:42,0,0.00%,0.00%,$10.00
/practice/C83056/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83057/,1,1,00:01:15,0,0.00%,0.00%,$10.00
/practice/C83064/price_per_unit/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C83067/price_per_unit/?date=2018-01-01,1,1,00:00:35,0,0.00%,0.00%,$0.00
/practice/C83071/,1,1,00:01:04,0,0.00%,0.00%,$20.00
/practice/C83072/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C83073/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83614/0206020C0AAAAAA/price_per_unit/?date=2018-02-01,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/C83614/0408010AEAAADAD/price_per_unit/?date=2018-02-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C83614/0704020N0AAABAB/price_per_unit/?date=2018-02-01,1,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/C83635/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83643/,1,1,00:00:40,0,0.00%,0.00%,$0.00
/practice/C83649/,1,1,00:00:09,0,0.00%,0.00%,$10.00
/practice/C83649/price_per_unit/?date=2018-01-01,1,1,00:00:34,0,0.00%,0.00%,$0.00
/practice/C83650/,1,1,00:00:08,0,0.00%,0.00%,$10.00
/practice/C83652/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84003/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84004/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84009/?sortBySavings=1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84012/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84012/price_per_unit/?date=2017-12-01,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/C84016/?tags=lowpriority,1,1,00:01:44,0,0.00%,0.00%,$0.00
/practice/C84019/?sortBySavings=1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84020/?tags=lowpriority,1,1,00:00:47,0,0.00%,0.00%,$0.00
/practice/C84029/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84036/,1,1,00:00:50,0,0.00%,0.00%,$0.00
/practice/C84037/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/practice/C84043/0302000K0AAAMAM/price_per_unit/?date=2017-11-01,1,1,00:00:24,0,0.00%,0.00%,$15.00
/practice/C84043/price_per_unit/,1,1,00:00:25,0,0.00%,0.00%,$15.00
/practice/C84045/,1,1,00:00:36,0,0.00%,0.00%,$10.00
/practice/C84046/#trimethoprim,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84047/,1,1,00:04:40,0,0.00%,0.00%,$10.00
/practice/C84051/#trimethoprim,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84051/0302000K0AAAMAM/price_per_unit/?date=2018-01-01,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/C84051/0407041T0AAACAC/price_per_unit/?date=2017-12-01,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/C84051/0408010AEAAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/C84051/0408010H0AAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:12,0,0.00%,0.00%,$0.00
/practice/C84051/0409010W0AAAGAG/price_per_unit/?date=2017-12-01,1,1,00:00:22,0,0.00%,0.00%,$0.00
/practice/C84051/130201000AAA8A8/price_per_unit/?date=2017-12-01,1,1,00:00:05,0,0.00%,0.00%,$0.00
/practice/C84051/price_per_unit/?date=2018-01-01,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/C84057/?tags=lowpriority,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/C84060/#trimethoprim,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84069/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84069/0408010H0AAAWAW/price_per_unit/?date=2017-12-01,1,1,00:00:09,0,0.00%,0.00%,$0.00
/practice/C84069/0604011D0AAALAL/price_per_unit/?date=2017-12-01,1,1,00:00:12,0,0.00%,0.00%,$0.00
/practice/C84069/price_per_unit/?date=2017-12-01,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/C84076/,1,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/C84077/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84078/,1,1,00:00:55,0,0.00%,0.00%,$10.00
/practice/C84084/,1,1,00:02:44,0,0.00%,0.00%,$0.00
/practice/C84085/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84094/,1,1,00:01:36,0,0.00%,0.00%,$10.00
/practice/C84095/,1,1,00:14:00,0,0.00%,0.00%,$10.00
/practice/C84101/#doacs,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84103/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84113/?tags=lowpriority,1,1,00:01:18,1,0.00%,0.00%,$15.00
/practice/C84113/#vitb,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84114/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84120/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84131/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84142/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/practice/C84142/?tags=lowpriority,1,1,00:01:33,0,0.00%,0.00%,$0.00
/practice/C84143/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84151/,1,1,00:02:28,0,0.00%,0.00%,$20.00
/practice/C84605/,1,1,00:00:22,0,0.00%,0.00%,$10.00
/practice/C84612/,1,1,00:00:02,0,0.00%,0.00%,$0.00
/practice/C84628/price_per_unit/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84629/,1,1,00:00:40,0,0.00%,0.00%,$0.00
/practice/C84647/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84654/,1,1,00:00:32,0,0.00%,0.00%,$0.00
/practice/C84660/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84679/?tags=lowpriority,1,1,00:00:16,0,0.00%,0.00%,$10.00
/practice/C84696/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C84704/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C84710/,1,1,00:01:22,0,0.00%,0.00%,$0.00
/practice/C84712/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C85001/price_per_unit/,1,1,00:02:10,1,0.00%,0.00%,$10.00
/practice/C85008/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C85016/price_per_unit/,1,1,00:01:03,0,0.00%,0.00%,$0.00
/practice/C85019/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C85614/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C85617/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C85629/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C86007/,1,1,00:01:31,0,0.00%,0.00%,$0.00
/practice/C86009/,1,1,00:00:45,0,0.00%,0.00%,$0.00
/practice/C86015/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/C86018/,1,1,00:00:35,0,0.00%,0.00%,$0.00
/practice/C86020/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/C86021/,1,1,00:00:27,0,0.00%,0.00%,$0.00
/practice/C86023/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/C86026/,1,1,00:02:36,0,0.00%,0.00%,$10.00
/practice/C86032/,1,1,00:00:07,0,0.00%,0.00%,$10.00
/practice/C86034/,1,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/C86621/,1,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/C87008/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/C87010/,1,1,00:00:15,0,0.00%,0.00%,$0.00
/practice/C87023/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/practice/C87024/,1,1,00:00:43,0,0.00%,0.00%,$0.00
/practice/C87030/?tags=lowpriority,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/C87603/,1,1,00:00:16,0,0.00%,0.00%,$0.00
/practice/C87604/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/practice/C87608/,1,1,00:00:46,0,0.00%,0.00%,$0.00
/practice/C87609/,1,1,00:00:25,0,0.00%,0.00%,$0.00
/practice/C87611/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C87617/,1,1,00:00:29,0,0.00%,0.00%,$0.00
/practice/C87620/,1,1,00:00:34,0,0.00%,0.00%,$0.00
/practice/C88010/0408010AEAAAEAE/price_per_unit/?date=2017-11-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88015/0103030S0AAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:19,0,0.00%,0.00%,$10.00
/practice/C88015/0407020B0AAAIAI/price_per_unit/?date=2017-12-01,1,1,00:00:32,0,0.00%,0.00%,$10.00
/practice/C88015/0408010AEAAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:13,0,0.00%,0.00%,$0.00
/practice/C88016/0601060D0AAA0A0/price_per_unit/?date=2017-11-01,1,1,00:00:48,0,0.00%,0.00%,$0.00
/practice/C88018/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88019/#lyrica,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88019/0202010V0AAANAN/price_per_unit/?date=2017-12-01,1,1,00:00:08,0,0.00%,0.00%,$0.00
/practice/C88019/0407020ADAAAIAI/price_per_unit/?date=2017-12-01,1,1,00:00:09,0,0.00%,0.00%,$0.00
/practice/C88019/0601022B0AAASAS/price_per_unit/?date=2017-12-01,1,1,00:00:12,0,0.00%,0.00%,$0.00
/practice/C88021/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88023/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88026/,1,1,00:01:07,0,0.00%,0.00%,$0.00
/practice/C88026/?sortBySavings=1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88027/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/C88028/?sortBySavings=1,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88035/#dipyridamole,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88035/#lpzomnibus,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88035/#solublepara,1,1,00:00:21,1,0.00%,0.00%,$0.00
/practice/C88035/#statinintensity,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88036/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88038/&sortBySavings=1,1,1,00:01:58,0,0.00%,0.00%,$0.00
/practice/C88038/0409010W0AAAKAK/price_per_unit/?date=2018-01-01,1,1,00:02:04,0,0.00%,0.00%,$0.00
/practice/C88039/,1,1,00:02:43,0,0.00%,0.00%,$20.00
/practice/C88040/0206020C0AAAAAA/price_per_unit/?date=2018-02-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88040/0302000K0AAAMAM/price_per_unit/?date=2018-01-01,1,1,00:00:39,0,0.00%,0.00%,$0.00
/practice/C88040/0411000F0AAAFAF/price_per_unit/?date=2018-01-01,1,1,00:01:04,0,0.00%,0.00%,$10.00
/practice/C88042/?tags=lowpriority,1,1,00:01:23,0,0.00%,0.00%,$0.00
/practice/C88043/price_per_unit/?date=2017-11-01,1,1,00:00:07,0,0.00%,0.00%,$10.00
/practice/C88046/0408010AEAAACAC/price_per_unit/?date=2017-12-01,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/C88046/0604011D0AAALAL/price_per_unit/?date=2017-12-01,1,1,00:06:17,0,0.00%,0.00%,$0.00
/practice/C88047/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88047/#desogestrel,1,1,00:06:37,1,0.00%,0.00%,$0.00
/practice/C88047/#lyrica,1,1,00:00:59,1,0.00%,0.00%,$0.00
/practice/C88049/#lyrica,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88049/0206020C0AAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:41,0,0.00%,0.00%,$0.00
/practice/C88049/0407020B0AAAJAJ/price_per_unit/?date=2017-12-01,1,1,00:00:15,0,0.00%,0.00%,$0.00
/practice/C88049/0408010AEAAABAB/price_per_unit/?date=2017-12-01,1,1,00:03:14,0,0.00%,0.00%,$0.00
/practice/C88049/0503010H0AAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/C88049/0604011D0AAALAL/price_per_unit/?date=2017-12-01,1,1,00:00:44,0,0.00%,0.00%,$0.00
/practice/C88051/?tags=lowpriority,1,1,00:05:11,0,0.00%,0.00%,$0.00
/practice/C88051/#ktt3_lipid_modifying_drugs,1,1,00:00:36,1,0.00%,0.00%,$10.00
/practice/C88057/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88059/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88060/?sortBySavings=1,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88060/#sildenafil,1,1,00:05:00,0,0.00%,0.00%,$10.00
/practice/C88068/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88069/,1,1,00:02:26,0,0.00%,0.00%,$10.00
/practice/C88073/#desogestrel,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88073/#tramadol,1,1,00:02:47,1,0.00%,0.00%,$10.00
/practice/C88076/,1,1,00:00:22,0,0.00%,0.00%,$10.00
/practice/C88078/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88079/0104020L0AAAAAA/price_per_unit/?date=2017-11-01,1,1,00:00:05,0,0.00%,0.00%,$0.00
/practice/C88079/0408010AEAAAAAA/price_per_unit/?date=2017-11-01,1,1,00:00:52,0,0.00%,0.00%,$0.00
/practice/C88079/130201000AAA8A8/price_per_unit/?date=2017-11-01,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/C88084/,1,1,00:00:25,0,0.00%,0.00%,$0.00
/practice/C88091/0409010W0AAAKAK/price_per_unit/?date=2017-11-01,1,1,00:01:48,0,0.00%,0.00%,$0.00
/practice/C88095/,1,1,00:01:09,0,0.00%,0.00%,$10.00
/practice/C88096/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88638/,1,1,00:00:43,0,0.00%,0.00%,$0.00
/practice/C88652/?tags=lowpriority,1,1,00:01:29,0,0.00%,0.00%,$10.00
/practice/C88653/,1,1,00:00:03,0,0.00%,0.00%,$10.00
/practice/C88655/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C88656/0403040W0AAATAT/price_per_unit/?date=2018-01-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88656/0408010A0AAAHAH/price_per_unit/?date=2017-12-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C88656/0409020S0AAAEAE/price_per_unit/?date=2018-01-01,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/CA13 9HT,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/colnecorner,1,1,00:00:04,0,0.00%,0.00%,$10.00
/practice/D81009/,1,1,00:02:32,0,0.00%,0.00%,$10.00
/practice/D81009/#ktt9_cephalosporins,1,1,00:03:08,1,0.00%,0.00%,$0.00
/practice/D81009/#lyrica,1,1,00:01:07,1,0.00%,0.00%,$10.00
/practice/D81009/#solublepara,1,1,00:00:30,0,0.00%,0.00%,$0.00
/practice/D81009/#trimethoprim,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81010/#ktt9_antibiotics,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/D81014/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81014/0402010ABAAAXAX/price_per_unit/?date=2017-11-01,1,1,00:00:22,0,0.00%,0.00%,$0.00
/practice/D81017/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D81018/,1,1,00:00:04,0,0.00%,0.00%,$10.00
/practice/D81019/,1,1,00:05:19,0,0.00%,0.00%,$0.00
/practice/D81020/,1,1,00:00:55,0,0.00%,0.00%,$0.00
/practice/D81021/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D81026/,1,1,00:01:54,0,0.00%,0.00%,$10.00
/practice/D81027/,1,1,00:00:38,0,0.00%,0.00%,$0.00
/practice/D81029/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81033/?tags=lowpriority,1,1,00:20:07,0,0.00%,0.00%,$0.00
/practice/D81033/0403030Q0AAABAB/price_per_unit/?date=2017-12-01,1,1,00:01:15,0,0.00%,0.00%,$10.00
/practice/D81033/0408010ADAAAAAA/price_per_unit/?date=2017-12-01,1,1,00:00:20,0,0.00%,0.00%,$10.00
/practice/D81034/price_per_unit/,1,1,00:00:16,0,0.00%,0.00%,$15.00
/practice/D81039/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81043/,1,1,00:03:43,0,0.00%,0.00%,$0.00
/practice/D81046/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81049/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81050/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81053/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81056/,1,1,00:00:53,0,0.00%,0.00%,$0.00
/practice/D81061/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D81064/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81065/,1,1,00:01:49,0,0.00%,0.00%,$10.00
/practice/D81086/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81606/,1,1,00:04:49,0,0.00%,0.00%,$10.00
/practice/D81607/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81611/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81616/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81618/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81625/#tramadol,1,1,00:01:15,1,0.00%,0.00%,$0.00
/practice/D81625/0906040G0AADSDS/price_per_unit/?date=2018-01-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81625/1304000V0AABDBD/price_per_unit/?date=2018-01-01,1,1,00:00:42,0,0.00%,0.00%,$0.00
/practice/D81629/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81631/?tags=lowpriority,1,1,00:00:05,0,0.00%,0.00%,$0.00
/practice/D81631/#opioidper1000,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81631/0302000N0AAAZAZ/price_per_unit/?date=2018-01-01,1,1,00:00:58,0,0.00%,0.00%,$0.00
/practice/D81631/0404000M0AAARAR/price_per_unit/?date=2018-01-01,1,1,00:00:34,0,0.00%,0.00%,$0.00
/practice/D81631/0905022S0AAABAB/price_per_unit/?date=2018-01-01,1,1,00:01:26,0,0.00%,0.00%,$0.00
/practice/D81631/price_per_unit/,1,1,00:00:26,0,0.00%,0.00%,$0.00
/practice/D81636/?tags=lowpriority,1,1,00:01:13,1,0.00%,0.00%,$0.00
/practice/D81637/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D81638/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81650/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82004/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82009/,1,1,00:01:39,0,0.00%,0.00%,$20.00
/practice/D82011/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82012/0601022B0AAASAS/price_per_unit/?date=2018-02-01,1,1,00:00:26,0,0.00%,0.00%,$15.00
/practice/D82015/0206010K0AAAEAE/price_per_unit/?date=2017-11-01,1,1,00:00:52,0,0.00%,0.00%,$0.00
/practice/D82015/0302000K0AAAMAM/price_per_unit/?date=2017-11-01,1,1,00:15:38,0,0.00%,0.00%,$0.00
/practice/D82015/0302000N0AABGBG/price_per_unit/?date=2017-11-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82015/0409010X0AAACAC/price_per_unit/?date=2017-11-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82020/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82022/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82025/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82026/price_per_unit/?date=2018-02-01,1,1,00:00:21,0,0.00%,0.00%,$15.00
/practice/D82029/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82030/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82034/?tags=lowpriority,1,1,00:01:19,0,0.00%,0.00%,$0.00
/practice/D82035/#ace,1,1,00:00:30,1,0.00%,0.00%,$0.00
/practice/D82035/#ktt9_uti_antibiotics,1,1,00:00:33,1,0.00%,0.00%,$0.00
/practice/D82035/#saba,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82035/#trimethoprim,1,1,00:02:27,1,0.00%,0.00%,$0.00
/practice/D82037/,1,1,00:01:17,0,0.00%,0.00%,$10.00
/practice/D82040/price_per_unit/?date=2018-02-01,1,1,00:10:22,0,0.00%,0.00%,$15.00
/practice/D82042/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82057/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82058/?tags=lowpriority,1,1,00:01:40,0,0.00%,0.00%,$0.00
/practice/D82058/0103030S0AAAAAA/price_per_unit/?date=2018-02-01,1,1,00:01:11,0,0.00%,0.00%,$0.00
/practice/D82058/0408010AEAAAEAE/price_per_unit/?date=2018-02-01,1,1,00:00:08,0,0.00%,0.00%,$0.00
/practice/D82059/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82068/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82069/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82073/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D82078/,1,1,00:09:40,0,0.00%,0.00%,$10.00
/practice/D82086/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82096/0601040E0AABHBH/price_per_unit/?date=2018-02-01,1,1,00:01:03,0,0.00%,0.00%,$15.00
/practice/D82104/?tags=lowpriority,1,1,00:01:06,0,0.00%,0.00%,$10.00
/practice/D82613/,1,1,00:29:02,1,0.00%,0.00%,$0.00
/practice/D82623/,1,1,00:01:07,1,0.00%,0.00%,$0.00
/practice/D82623/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D82641/,1,1,00:03:30,1,0.00%,0.00%,$0.00
/practice/D83001/0101010I0AAABAB/price_per_unit/?date=2017-11-01,1,1,00:00:20,0,0.00%,0.00%,$0.00
/practice/D83001/0103030S0AAAAAA/price_per_unit/?date=2017-11-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83006/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/practice/D83010/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83011/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83013/,1,1,00:02:39,0,0.00%,0.00%,$0.00
/practice/D83013/#doacs,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83013/#statins,1,1,00:06:47,0,0.00%,0.00%,$0.00
/practice/D83019/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83021/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83022/,1,1,00:15:45,0,0.00%,0.00%,$10.00
/practice/D83023/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/D83026/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83029/?tags=lowpriority,1,1,00:00:37,0,0.00%,0.00%,$0.00
/practice/D83029/price_per_unit/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83033/,1,1,00:00:20,0,0.00%,0.00%,$0.00
/practice/D83034/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83034/price_per_unit/,1,1,00:00:37,0,0.00%,0.00%,$10.00
/practice/D83036/,1,1,00:00:04,0,0.00%,0.00%,$15.00
/practice/D83040/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83043/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83044/#doacs,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83047/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83069/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D83071/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83075/,1,1,00:00:07,0,0.00%,0.00%,$20.00
/practice/D83079/,1,1,00:03:44,0,0.00%,0.00%,$10.00
/practice/D83079/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D83084/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/E5074/,1,1,00:00:04,0,0.00%,0.00%,$10.00
