Page,Medium,Date Range,Segment,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/measure/statins/practice/E85719/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:01:31,0,0.00%,50.00%,$10.00
/measure/statins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:31,0,0.00%,0.00%,$10.00
/measure/statins/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/M83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/M83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:22,0,0.00%,0.00%,$0.00
/measure/statins/practice/M83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/P81082/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/statins/practice/P81082/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:11,0,0.00%,0.00%,$10.00
/measure/statins/practice/P81082/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,0,0.00%,100.00%,$0.00
/measure/tramadol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/G82142/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:25,0,0.00%,0.00%,$10.00
/measure/tramadol/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:30,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/tramadol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:17,0,0.00%,0.00%,$10.00
/measure/tramadol/practice/J82056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:41,0,0.00%,0.00%,$0.00
/measure/trimethoprim/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:31,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:26,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/G83630/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:20,0,0.00%,0.00%,$0.00
/measure/trimethoprim/practice/J82056/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:18,0,0.00%,0.00%,$10.00
/practice/,organic,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A81030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A81030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A81030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/A83050/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,3,1,00:02:40,1,0.00%,33.33%,$10.00
/practice/B81099/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B81099/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:29,1,0.00%,0.00%,$10.00
/practice/B81099/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B81099/measures/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B81099/measures/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,2,00:06:06,1,100.00%,66.67%,$5.00
/practice/B81099/measures/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/B82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/B83056/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B83056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B83056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:34,1,0.00%,0.00%,$0.00
/practice/B83056/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B86007/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B86007/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/B86007/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,5,5,00:00:12,4,75.00%,80.00%,$0.00
/practice/C82042/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/C82051/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82051/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82051/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:41,1,0.00%,0.00%,$0.00
/practice/C82051/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,1,00:01:42,0,0.00%,0.00%,$10.00
/practice/C82077/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/?tags=lowpriority,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/?tags=lowpriority,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:53,0,0.00%,0.00%,$0.00
/practice/C82077/?tags=lowpriority,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82077/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:30,1,0.00%,0.00%,$10.00
/practice/C82077/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82102/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82102/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C82102/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83003/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83003/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83003/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83038/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/C83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:04,0,0.00%,0.00%,$0.00
/practice/C83074/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:03:28,1,0.00%,0.00%,$10.00
/practice/C87608/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/#ppi,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/#ppi,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:01:32,0,0.00%,50.00%,$10.00
/practice/C87608/#ppi,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/price_per_unit/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C87608/price_per_unit/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:12,0,0.00%,0.00%,$10.00
/practice/C87608/price_per_unit/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/C88051/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,7,3,00:01:45,3,0.00%,28.57%,$3.33
/practice/D81004/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81004/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81004/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81010/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81010/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81010/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81019/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81019/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81019/,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81019/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81019/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,1,00:00:53,1,0.00%,0.00%,$10.00
/practice/D81019/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/D81021/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81021/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81021/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,3,1,00:01:59,0,0.00%,0.00%,$10.00
/practice/D81021/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81036/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81036/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,2,00:04:14,2,0.00%,50.00%,$0.00
/practice/D81036/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81045/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81045/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D81045/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81061/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81061/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:01:57,1,0.00%,0.00%,$10.00
/practice/D81061/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81611/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D81611/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:02:17,0,0.00%,0.00%,$0.00
/practice/D81611/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82039/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82039/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82039/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,3,2,00:02:34,2,50.00%,66.67%,$0.00
/practice/D82039/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82039/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82039/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82044/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82044/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82044/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/D82044/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82044/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82044/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82053/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82053/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,6,4,00:06:06,4,25.00%,16.67%,$5.00
/practice/D82053/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82065/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82065/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:15,1,0.00%,0.00%,$0.00
/practice/D82065/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82066/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82066/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:02:27,0,0.00%,50.00%,$0.00
/practice/D82066/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82071/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82071/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/D82071/#ktt9_cephalosporins,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82079/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:24,1,0.00%,0.00%,$10.00
/practice/D82079/measures/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82079/measures/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D82079/measures/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,2,1,00:01:46,0,0.00%,50.00%,$10.00
/practice/D83067/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/D83067/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,4,3,00:00:58,3,66.67%,75.00%,$0.00
/practice/D83067/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E81007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E81007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E81007/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/E83010/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E83010/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/E83010/#ktt9_cephalosporins,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E83030/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:02:39,1,0.00%,0.00%,$0.00
/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84051/,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:02:03,1,0.00%,0.00%,$0.00
/practice/E84051/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84051/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84051/?tags=antimicrobial,email,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/E84601/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E84601/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,2,2,00:00:00,2,100.00%,100.00%,$0.00
/practice/E84601/#ktt9_cephalosporins,fax,"May 7, 2018 - Aug 7, 2018",rct1 - wave3,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave 1,0,0,00:00:00,0,0.00%,0.00%,$0.00
/practice/E85021/,post,"May 7, 2018 - Aug 7, 2018",rct1 - wave2,0,0,00:00:00,0,0.00%,0.00%,$0.00
