practice_id,name,ccg_id,total_list_size,small_flag,single_handed,gp_count,open_years,dispensing,rural,urban,imd,abx_per_starpu
P83603,RED BANK GROUP PRACTICE,00V,10348,0,0,5,44,0,0,1,25.23196804,0.49194439711453397
P83605,WHITTAKER LANE MED CENTRE,00V,6711,0,0,4,44,0,0,1,21.28459966,0.6405181308765614
P83608,THE ELMS MEDICAL CENTRE,00V,5798,0,0,2,44,0,0,1,22.27744503,0.5593688774887281
P83609,THE BIRCHES MEDICAL CENTRE,00V,4248,0,0,3,44,0,0,1,20.70652185,0.5368332799312177
P83611,WALMERSLEY ROAD MEDICAL PRACTICE,00V,3335,0,1,1,44,0,0,1,36.13593985,0.44962606526965915
P83612,MILE LANE HEALTH CENTRE,00V,4073,0,0,3,44,0,0,1,12.83904247,0.5252235860570325
P83620,GARDEN CITY MEDICAL CENTRE,00V,4646,0,1,1,28,0,0,1,10.76761542,0.5686393297214979
P83621,HUNTLEY MOUNT MEDICAL CENTRE,00V,3047,0,1,1,28,0,0,1,40.96376135,0.5460049331708198
P83623,LONGFIELD MEDICAL PRACTICE,00V,5219,0,0,2,27,0,0,1,21.09012241,0.48032336276286147
P84004,FIVE OAKS FAMILIY PRACTICE,14L,9185,0,0,5,44,0,0,1,51.97180051,0.7204173376722786
P84005,THE VALLANCE CENTRE,14L,8698,0,0,3,44,0,0,1,38.52353454,0.18274664056594217
P84009,AILSA CRAIG MEDICAL CENTRE,14L,10522,0,0,4,44,0,0,1,43.35676359,0.3807358680725997
P84010,THE BORCHARDT MEDICAL CENTRE,14L,10494,0,0,8,44,0,0,1,32.40873992,0.5145530227855916
P84012,NORTHENDEN GROUP PRACTICE,14L,10176,0,0,6,44,0,0,1,28.83806788,0.5911885536510514
P84014,RK MEDICAL PRACTICE,14L,4644,0,0,2,44,0,0,1,51.38233249,0.810378140870769
P84016,LEVENSHULME MEDICAL PRACTICE,14L,7767,0,0,5,44,0,0,1,38.42284977,0.5673673921594542
P84017,LADYBARN GROUP PRACTICE,14L,10656,0,0,9,44,0,0,1,33.42446098,0.4111244653823975
P84018,MAULDETH MEDICAL CENTRE,14L,6479,0,0,2,44,0,0,1,26.67650872,0.36209628581996894
P84019,VALENTINE MEDICAL CENTRE,14L,10822,0,0,7,44,0,0,1,47.94979205,0.6337974116408019
P84020,PEEL HALL MEDICAL CENTRE,14L,9037,0,0,7,44,0,0,1,50.0341426,0.6563468151178603
P84021,THE MAPLES MEDICAL CENTRE,14L,8469,0,0,6,44,0,0,1,41.53568059,0.6636351667738615
P84022,KINGSWAY MEDICAL PRACTICE,14L,6059,0,0,4,44,0,0,1,27.17121704,0.4458017014053909
P84023,SURREY LODGE PRACTICE,14L,8472,0,0,7,44,0,0,1,37.32191128,0.34666445636868876
P84024,BOWLAND MEDICAL PRACTICE,14L,7770,0,0,6,44,0,0,1,44.55778776,0.9200772743265014
P84025,ST GEORGE'S MEDICAL CENTRE,14L,7000,0,0,4,44,0,0,1,46.68518018,0.7173698510141516
P84026,DICKENSON ROAD MEDICAL CENTRE,14L,7201,0,0,4,44,0,0,1,45.43498899,0.3552667929569021
P84027,WEST POINT MEDICAL CENTRE,14L,7385,0,0,4,44,0,0,1,36.42320209,0.4154320993066652
P84028,GORTON MEDICAL CENTRE,14L,8420,0,0,4,44,0,0,1,49.10698848,0.7444702063057521
P84029,BENCHILL MEDICAL PRACTICE,14L,9643,0,0,6,44,0,0,1,55.65221341,0.9663461162781195
P84030,NEW COLLEGIATE MEDICAL CENTRE,14L,13866,0,0,8,44,0,0,1,42.58397029,0.5086620287302314
P84032,DRS HANIF & BANNURU,14L,6347,0,0,3,44,0,0,1,46.64204996,0.6004181210580193
P84033,BEACON MEDICAL CENTRE,14L,3967,0,0,5,44,0,0,0,46.13364882,0.7096309808495568
P84034,BARLOW MEDICAL CENTRE,14L,14658,0,0,10,44,0,0,1,16.06444283,0.3632135445019127
P84035,BODEY MEDICAL CENTRE,14L,16865,0,0,12,44,0,0,1,28.93180855,0.44739006589652547
P84037,DR CUNNINGHAM & PARTNERS,14L,6821,0,0,7,44,0,0,1,46.97188651,0.515284370341343
P84038,ASHVILLE SURGERY,14L,9332,0,0,6,44,0,0,1,28.22163665,0.47474513723083434
P84039,THE RANGE MEDICAL CENTRE,14L,8012,0,0,6,44,0,0,1,42.84807436,0.3372306841918352
P84040,CONRAN MEDICAL CENTRE,14L,6341,0,0,2,44,0,0,1,54.17916547,0.66833366644536
P84041,CORNERSTONE FAMILY PRACTICE,14L,6989,0,0,4,44,0,0,1,44.80557882,0.589770383890647
P84042,FLORENCE HOUSE MEDICAL PRACTICE,14L,9199,0,0,6,44,0,0,1,48.07056772,0.458631853167257
P84043,CORNISHWAY GROUP PRACTICE,14L,9117,0,0,8,44,0,0,1,49.24779969,0.5596841829435844
P84045,THE PARK MEDICAL CENTRE,14L,5155,0,0,4,44,0,0,1,44.39767106,0.6612739009387367
P84046,CHEETHAM HILL PRIMARY CARE CENTRE,14L,11756,0,0,7,44,0,0,1,47.07390665,0.570470693034833
P84047,DROYLSDEN RD FAMILY PRACTICE,14L,4393,0,0,2,44,0,0,1,50.50611568,0.7386749020765494
P84048,TREGENNA GROUP PRACTICE,14L,6503,0,0,6,44,0,0,1,45.75676806,0.7744216454998389
P84049,THE AVENUE MEDICAL CENTRE,14L,10369,0,0,6,44,0,0,1,43.63706007,0.8988478558411499
P84050,MOUNT ROAD SURGERY,14L,8025,0,0,6,44,0,0,1,55.50858267,0.3869572000966079
P84051,EASTLANDS MEDICAL CENTRE,14L,5367,0,0,4,44,0,0,1,46.9561322,0.5618707947430008
P84052,WEST GORTON MEDICAL PRACTICE,14L,6742,0,0,6,44,0,0,1,55.29871411,0.6488026570856649
P84053,ASHCROFT SURGERY,14L,8040,0,0,5,44,0,0,1,38.26871855,0.48681991287094795
P84054,WHITLEY ROAD MEDICAL CENTRE,14L,6637,0,0,5,44,0,0,1,59.36187385,0.6630856640413607
P84055,MERSEYBANK SURGERY,14L,2688,1,0,3,44,0,0,1,44.998821,0.8351826217292091
P84056,PRINCESS ROAD SURGERY,14L,4967,0,0,4,44,0,0,1,42.32448641,0.5232167894282916
P84059,LIME SQUARE MEDICAL CENTRE,14L,5711,0,0,2,44,0,0,1,41.22332842,0.45629501804768163
P84061,BROOKLANDS MEDICAL PRACTICE,14L,5948,0,0,6,44,0,0,1,30.95629112,0.5473675697340209
P84062,BROOKDALE SURGERY,14L,2418,1,1,1,44,0,0,1,51.757687,0.7304978890436103
P84064,NEW ISLINGTON MEDICAL CENTRE,14L,5595,0,0,2,44,0,0,1,53.25209358,0.4213356474291908
P84065,THE SINGH MEDICAL PRACTICE,14L,3868,0,0,3,44,0,0,1,53.27750937,0.5857843485163122
P84066,DAVID MEDICAL CENTRE,14L,4355,0,0,6,44,0,0,1,35.95441269,0.5473851459554492
P84067,HAZELDENE MEDICAL CENTRE,14L,6784,0,0,4,44,0,0,1,30.71057398,0.598568913982909
P84068,CHORLTON FAMILY PRACTICE,14L,15102,0,0,11,44,0,0,1,21.89098466,0.3403550258805406
P84070,NEWTON HEATH MEDICAL CENTRE,14L,6579,0,0,3,44,0,0,1,54.15853358,0.5132712273876745
P84071,WILBRAHAM SURGERY,14L,4399,0,0,3,44,0,0,1,23.27601777,0.5705674988961044
P84072,THE ROBERT DARBISHIRE PRACTICE,14L,22844,0,0,18,30,0,0,1,40.49359867,0.3275786158180142
P84074,WELLFIELD MEDICAL CENTRE,14L,10031,0,0,7,20,0,0,1,44.79263242,0.573552022761943
P84605,FERNCLOUGH SURGERY,14L,2016,1,1,1,44,0,0,1,62.06892023,0.5242201285263954
P84611,"DR CHIU, KOH AND GAN",14L,6071,0,0,3,44,0,0,1,44.5826914,0.5437991836516123
P84616,MANCHESTER MEDICAL,14L,7255,0,0,8,44,0,0,1,49.10084423,0.39569741138789705
P84626,WILMSLOW ROAD SURGERY,14L,4699,0,0,3,44,0,0,1,34.22656586,0.5421003655951482
P84630,THE ARCH MEDICAL PRACTICE,14L,17912,0,0,8,44,0,0,1,34.78733448,0.24909220122813017
P84635,THE WHITSWOOD PRACTICE,14L,3913,0,0,7,44,0,0,1,48.01166401,0.3772376972755146
P84637,DR KHAN'S PRACTICE,14L,2690,1,0,3,44,0,0,1,45.33531431,0.6565486319789008
P84639,FALLOWFIELD MEDICAL CENTRE,14L,1963,1,0,3,44,0,0,1,29.96053327,1.1907446115730431
P84640,QUEENS MEDICAL CENTRE,14L,3916,0,0,2,44,0,0,1,42.44852805,0.5478753065347228
P84644,PARKSIDE SURGERY,14L,4769,0,0,2,44,0,0,1,45.49389433,0.5468989916629049
P84645,PARK VIEW MEDICAL CENTRE,14L,6283,0,0,5,32,0,0,1,41.32082576,0.5888811137014786
P84650,THE ALEXANDRA PRACTICE,14L,5751,0,0,6,33,0,0,1,33.44300938,0.38103477835292887
P84651,NORTHERN MOOR MEDICAL PRACTICE,14L,3850,0,0,5,33,0,0,1,36.95320075,0.665877012492565
P84652,CORKLAND ROAD MEDICAL PRACTICE,14L,7573,0,0,7,31,0,0,1,24.58687155,0.3772431353008938
P84663,THE NEVILLE FAMILY CENTRE,14L,3988,0,0,7,33,0,0,1,42.91182801,0.7154217406450055
P84665,AL-SHIFA MEDICAL CENTRE,14L,2772,1,0,2,31,0,0,1,33.3446468,0.33095706933145347
P84669,CORNBROOK MEDICAL PRACTICE,14L,12222,0,0,8,30,0,0,1,38.77903797,0.3739237700824546
P84672,WOODLANDS MEDICAL PRACTICE,14L,3251,0,0,3,29,0,0,1,21.95449487,0.5744889362102108
P84673,ANCOATS URBAN VILLAGE MEDICAL PRACTICE,14L,10349,0,0,9,28,0,0,1,44.13457626,0.530872492528922
P84678,DIDSBURY MEDICAL CENTRE - DR WHITAKER,14L,13963,0,0,7,28,0,0,1,16.99009132,0.5379716263591391
P84679,WILLOWBANK SURGERY,14L,1776,1,1,1,27,0,0,1,55.47217735,0.5050023400700002
P84683,THE DOC'S SURGERY,14L,7768,0,0,3,26,0,0,1,28.15543143,0.28523358320267317
P84684,JOLLY MEDICAL CENTRE,14L,3504,0,1,1,26,0,0,1,40.56762672,0.5549550104224259
P84689,LONGSIGHT MEDICAL PRACTICE,14L,4796,0,0,4,23,0,0,1,48.53006463,0.5789394759887524
P84690,DAM HEAD MEDICAL CENTRE,14L,2767,1,0,2,23,0,0,1,52.75625037,0.8371933168061634
P85001,DONALD WILDE MEDICAL CENTRE,00Y,5101,0,0,4,44,0,0,1,38.369372,0.5731505855626172
P85002,ST MARY'S MEDICAL CENTRE,00Y,4894,0,0,4,44,0,0,1,45.33178375,0.582307000745012
P85003,THE CHOWDHURY PRACTICE,00Y,6667,0,1,1,44,0,0,1,48.71768755,0.5377020219614989
P85004,CHADDERTON MEDICAL PRACTICE,00Y,5272,0,0,3,44,0,0,1,32.54935649,0.6455179834132615
P85005,LEESBROOK SURGERY,00Y,9386,0,0,6,44,0,0,1,15.75691552,0.628633622716292
P85006,THE PARKS MEDICAL PRACTICE,00Y,6019,0,0,3,44,0,0,1,19.49169176,0.646304276602811
P85007,OLDHAM FAMILY PRACTICE,00Y,2803,1,0,6,44,0,0,1,39.28407312,0.5640886132652323
P85008,FAILSWORTH GROUP PRACTICE,00Y,12847,0,0,8,44,0,0,1,25.794408,0.6036212504029992
P85010,WOODLANDS MEDICAL PRACTICE,00Y,9543,0,0,5,44,0,0,1,23.3784326,0.6587357088971609
P85011,CH MEDICAL PRACTICE,00Y,8101,0,0,7,44,0,0,1,30.04446049,0.6549428972236634
P85012,OLDHAM MEDICAL SERVICES,00Y,4805,0,0,3,44,0,0,1,43.66941396,0.7361198410805141
P85013,THE ROYTON & CROMPTON FAMILY PRACTICE,00Y,16783,0,0,8,44,0,0,1,18.32714259,0.6029296642725063
P85014,HOPWOOD HOUSE MEDICAL PRACTICE,00Y,5485,0,0,4,44,0,0,1,37.9452104,0.5571010700848624
P85015,ALEXANDRA GROUP MED PRACT,00Y,7784,0,0,4,44,0,0,1,42.35242025,0.5768511973800501
P85016,SADDLEWORTH MEDICAL PRACTICE,00Y,14360,0,0,10,44,0,0,1,8.065781952,0.5290760413761665
P85017,OAK GABLES MEDICAL PRACTICE,00Y,9401,0,0,6,44,0,0,1,20.53825868,0.4824127859962123
P85018,DANSON FAMILY PRACTICE P85018,00Y,4575,0,0,2,44,0,0,1,38.7101153,0.545003662408651
P85019,ROYTON MEDICAL CENTRE,00Y,4273,0,0,4,44,0,0,1,22.80041812,0.8913260707920633
P85020,SPRINGFIELD HOUSE,00Y,7791,0,0,4,44,0,0,1,33.2203204,0.5825463786661599
P85021,GREENBANK MEDICAL PRACTICE,00Y,10240,0,0,6,44,0,0,1,42.13126248,0.5449324958901671
P85022,LEES MEDICAL PRACTICE,00Y,4542,0,0,2,44,0,0,1,31.59567355,0.3959643771699445
P85026,QUAYSIDE MEDICAL PRACTICE,00Y,5889,0,0,3,44,0,0,1,26.07003956,0.5758306094302399
P85028,BLOCK LANE SURGERY,00Y,5302,0,0,3,44,0,0,1,36.78424808,0.748422325963938
P85601,JALAL PRACTICE,00Y,2108,1,0,2,44,0,0,1,44.34883006,0.7948058351488018
P85602,SARAF MEDICAL PRACTICE,00Y,2506,1,0,2,44,0,0,1,26.31277332,0.7377773319858595
P85605,LITTLETOWN FAMILY MED PRACT,00Y,4490,0,0,2,44,0,0,1,40.18241663,0.5778439054441118
P85606,MOORSIDE MEDICAL PRACTICE,00Y,3237,0,0,2,44,0,0,1,29.48615163,0.6945034340058374
P85607,CHADDERTON SOUTH HEALTH CENTRE,00Y,3291,0,1,1,44,0,0,1,26.07359901,0.5451953244633884
P85608,PERKINS PRACTICE,00Y,2898,1,1,1,44,0,0,1,47.21740752,1.0433748480020633
P85610,HOSSAIN PRACTICE,00Y,2831,1,0,2,33,0,0,1,31.31362679,0.5521953800261394
P85612,WERNETH MEDICAL PRACTICE,00Y,2961,1,1,1,44,0,0,1,44.03528975,0.47693110249547965
P85613,MOHANTY PRACTICE,00Y,1208,1,1,1,44,0,0,1,41.78936574,0.7814277570826328
P85614,VILLAGE MEDICAL PRACTICE,00Y,3076,0,0,4,34,0,0,1,23.22107155,0.5587868477503938
P85615,KAPUR FAMILY CARE,00Y,5993,0,0,5,33,0,0,1,40.86186042,0.6566089944830613
P85620,ST CHADS MEDICAL PRACTICE,00Y,2949,1,0,4,27,0,0,1,48.88329399,0.32087430802727446
P85621,MACH HEALTHCARE LIMITED,00Y,4594,0,0,3,26,0,0,1,44.13770468,0.5408350539012334
P85622,JARVIS MEDICAL PRACTICE,00Y,4872,0,1,1,22,0,0,1,46.61128076,0.7962448795805852
P86001,MILNROW VILLAGE PRACTICE,01D,6250,0,0,4,44,0,0,1,22.18363335,0.4637889778718665
P86002,DR GWD BHIMA,01D,1639,1,1,1,44,0,0,1,46.18627403,0.4814222688471223
P86003,EDENFIELD ROAD SURGERY,01D,12381,0,0,6,44,0,0,1,17.72983014,0.529846081617773
P86004,PETERLOO MEDICAL CENTRE,01D,9515,0,0,6,44,0,0,1,29.63152573,0.6151279747947809
P86005,YORKSHIRE ST SURGERY,01D,6162,0,0,2,44,0,0,1,36.85822257,0.6486403464553182
P86006,ASHWORTH STREET SURGERY,01D,12603,0,0,9,44,0,0,1,35.73265357,0.547894696844386
P86007,WELLFIELD HEALTH CENTRE,01D,12151,0,0,8,44,0,0,1,40.14490591,0.6089774801379461
P86008,MARK STREET SURGERY,01D,8936,0,0,4,44,0,0,1,41.11384647,0.5621297497595203
P86009,CASTLETON HEALTH CENTRE,01D,9881,0,0,9,44,0,0,1,32.92470326,0.6177535866145591
P86010,THE JUNCTION SURGERY,01D,8043,0,0,3,44,0,0,1,24.84502742,0.5807225279993998
P86011,LONGFORD STREET MEDICAL CENTRE,01D,9502,0,0,5,44,0,0,1,32.54601991,0.6414356114776446
P86012,WOODSIDE MEDICAL CENTRE,01D,8346,0,0,5,44,0,0,1,42.46834011,0.55978554729838
P86013,HEALEY SURGERY,01D,7603,0,0,3,44,0,0,1,28.12699548,0.5587197534751179
P86014,CROFT SHIFA HEALTH CENTRE,01D,8630,0,0,4,44,0,0,1,49.77575984,0.585547349091581
P86015,ROCHDALE ROAD MEDICAL CENTRE,01D,4322,0,0,3,44,0,0,1,31.47164706,0.45332832922884125
P86016,HEYWOOD HEALTH,01D,10513,0,0,11,44,0,0,1,39.04326615,0.5641331412178845
P86017,INSPIRE MEDICAL CENTRE,01D,4266,0,0,2,44,0,0,1,51.02450675,0.4373307117384344
P86018,LITTLEBOROUGH GROUP PRACTICE,01D,9006,0,0,6,44,0,0,1,22.76156753,0.8217832454887738
P86019,DURNFORD MEDICAL CENTRE,01D,9130,0,0,7,44,0,0,1,30.84525793,0.5186627583497266
P86021,PENNINE SURGERY,01D,3209,0,0,4,44,0,0,1,22.57058827,0.49674767722536156
P86022,STONEFIELD STREET SURGERY,01D,8950,0,0,7,44,0,0,1,22.53134745,0.7076101819051398
P86023,HOPWOOD MEDICAL CENTRE,01D,6281,0,0,4,44,0,0,1,27.28896737,0.49509144999978977
P86026,THE DAWES FAMILY PRACTICE,01D,7645,0,0,6,19,0,0,1,34.77522249,0.5844205432448611
P86602,HEADY HILL SURGERY,01D,3309,0,0,3,44,0,0,1,35.39719874,0.764285561087529
P86606,FAMILY PRACTICE,01D,4385,0,1,1,44,0,0,1,50.20047807,0.6711045031844236
P86608,THE VILLAGE MEDICAL CTR.,01D,4058,0,0,3,44,0,0,1,22.94898052,0.5628052168327252
P86609,THE DALE MEDICAL PRACTICE,01D,2429,1,0,2,44,0,0,1,49.02307306,0.41668097775083296
P86614,DR A HAMID,01D,4765,0,1,1,33,0,0,1,49.61974804,0.4492448169991661
P86619,DR MB GHAFOOR & PARTNERS,01D,6436,0,1,1,29,0,0,1,47.79170006,0.6248549600140602
P86620,WINDERMERE SURGERY,01D,2251,1,1,1,30,0,0,1,43.860686,0.5506515336412302
P86624,TRINITY MEDICAL CENTRE,01D,3981,0,0,3,22,0,0,1,23.18292457,0.6270041785807028
P87002,THE POPLARS MEDICAL PRACTICE,01G,11680,0,0,11,44,0,0,1,25.69652444,0.5786969970769585
P87003,4/ST ANDREWS MEDICAL PRACTICE,01G,3811,0,0,3,44,0,0,1,33.57167853,0.616095438750495
P87004,1/SALFORD MEDICAL PRACTICE,01G,3819,0,0,2,44,0,0,1,36.66682258,0.5976462143797059
P87008,WALKDEN MEDICAL CENTRE,01G,8580,0,0,7,44,0,0,1,28.2042873,0.5618269914017191
P87014,IRLAM GROUP PRACTICE,01G,4119,0,0,2,44,0,0,1,23.93023455,0.6306224559335329
P87015,PENDLETON MEDICAL CENTRE,01G,3622,0,0,2,44,0,0,1,44.32675892,0.7371119986827475
P87016,THE SIDES MEDICAL PRACTICE,01G,12782,0,0,12,44,0,0,1,12.33000351,0.5017600544513029
P87017,THE LIMES MEDICAL PRACTICE,01G,5372,0,0,5,44,0,0,1,26.93610506,0.7741887910510525
P87019,SILVERDALE MEDICAL PRACTICE,01G,11987,0,0,9,44,0,0,1,30.64388286,0.7379546898159683
P87020,2/ST ANDREWS MEDICAL PRACTICE,01G,6481,0,0,6,44,0,0,1,33.26246198,0.5264691219750631
P87022,MOCHA PARADE MEDICAL PRACTICE,01G,2137,1,1,1,44,0,0,1,44.28112613,0.5845657425871239
P87024,3/SPRINGFIELD HOUSE MEDICAL PRACTICE,01G,9935,0,0,7,44,0,0,1,37.17005588,0.66950491227784
P87025,THE LAKES MEDICAL PRACTICE,01G,9515,0,0,8,44,0,0,1,26.75470836,0.59356321757012
P87026,NEWBURY GREEN MEDICAL PRACTICE,01G,10699,0,0,6,44,0,0,1,44.49205865,0.6489369233189051
P87027,LANGWORTHY MEDICAL PRACTICE,01G,15979,0,0,7,44,0,0,1,41.01128962,0.42921018097184654
P87028,THE GILL MEDICAL PRACTICE,01G,6223,0,0,5,44,0,0,1,29.95367982,0.4575522918273923
P87032,ORIENT ROAD MEDICAL PRACTICE,01G,5274,0,0,2,44,0,0,1,25.95274946,0.6809661305865194
P87035,ORDSALL HEALTH SURGERY,01G,10118,0,0,7,44,0,0,1,38.20712989,0.4227993082489195
P87036,4/LOWER BROUGHTON MEDICAL PRACTICE,01G,2283,1,0,2,44,0,0,1,45.38280736,0.8397032599496471
P87039,2/IRLAM MEDICAL PRACTICE,01G,4095,0,0,3,44,0,0,1,24.50096519,0.5333816559372949
P87040,SORREL BANK MEDICAL PRACTICE,01G,9022,0,0,4,44,0,0,1,34.81964648,0.7284030027288672
P87610,THE MOSSLANDS MEDICAL PRACTICE,01G,9132,0,0,5,44,0,0,1,26.56614662,0.4849169900858333
P87613,CLEGGS LANE MEDICAL PRACTICE/129,01G,3177,0,1,1,44,0,0,1,50.13160457,0.3871393913761231
P87618,DR LOOMBA AND PARTNERS,01G,2002,1,0,2,44,0,0,1,34.16965013,0.6080163995795833
P87620,1/MONTON MEDICAL PRACTICE,01G,9275,0,0,6,31,0,0,1,28.86106997,0.6080655011750552
P87624,ELLENBROOK MEDICAL CENTRE,01G,5077,0,0,5,33,0,0,1,12.51767586,0.5985502978870328
P87625,DEARDEN AVENUE MEDICAL PRACTICE,01G,2383,1,0,2,44,0,0,1,48.98760267,0.8469378797747273
P87627,ORCHARD MEDICAL PRACTICE,01G,2831,1,0,2,33,0,0,1,14.68960659,0.5862772932820416
P87630,CHERRY MEDICAL PRACTICE,01G,2636,1,0,4,31,0,0,1,48.41817515,0.8200164280901896
P87634,CLARENDON MEDICAL PRACTICE,01G,9481,0,0,9,31,0,0,1,46.63344795,0.7269763942048838
P87639,CORNERSTONE MEDICAL PRACTICE,01G,2278,1,1,1,30,0,0,1,44.1412754,0.6373443209572125
P87648,DR DAVIS'S MEDICAL PRACTICE,01G,4485,0,0,2,27,0,0,1,32.5508623,0.42976856280944503
P87649,CHAPEL MEDICAL CENTRE,01G,2339,1,0,3,27,0,0,1,27.4253327,0.598294788215459
P87651,LIMEFIELD ROAD MEDICAL PRACTICE,01G,5279,0,0,2,26,0,0,1,31.6132418,0.4136676891689372
P87654,3/LOWER BROUGHTON MEDICAL PRACTICE,01G,6045,0,0,4,25,0,0,1,47.54683476,0.7653984625003958
P87657,(IRLAM) SALFORD CARE CTRS MEDICAL PRACTI,01G,2946,1,0,4,23,0,0,1,26.40932564,0.8500642496699928
P87658,THE WILLOWS MEDICAL PRACTICE,01G,2967,1,1,1,22,0,0,1,40.02471754,0.6320029335660355
P87659,3/ST ANDREWS MEDICAL CENTRE,01G,3748,0,0,5,19,0,0,1,35.50181125,0.5654362892975512
P87660,ECCLES GATEWAY MEDICAL CENTRE,01G,3246,0,0,4,19,0,0,1,41.18338698,0.5186417288925594
P87661,MANCHESTER ROAD EAST MEDICAL PRACTICE,01G,2082,1,0,2,19,0,0,1,44.68162384,0.5070921581225056
P88002,MARPLE BRIDGE SURGERY,01W,6459,0,0,6,44,0,0,1,8.167877239,0.5181241268639504
P88003,MANOR MEDICAL PRACTICE,01W,8959,0,0,5,44,0,0,1,28.53596624,0.670318982615338
P88005,FAMILY SURGERY,01W,11967,0,0,8,44,0,0,1,27.60206819,0.607100330927807
P88006,MARPLE COTTAGE SURGERY,01W,7130,0,0,3,44,0,0,1,13.92392337,0.3874514308903722
P88007,CHEADLE HULME HEALTH CTR 2,01W,12836,0,0,7,44,0,0,1,8.535693879,0.4943064515081752
P88008,HEATON MERSEY MED.PRACT.,01W,8165,0,0,4,44,0,0,1,12.11816118,0.45253912246860306
P88009,WOODLEY VILLAGE SURGERY,01W,3305,0,0,3,44,0,0,1,21.73887442,0.302066793083369
P88011,HEATON NORRIS HEALTH CTR. 1,01W,7329,0,0,12,44,0,0,1,34.56007634,0.6129990790804942
P88012,BEECH HOUSE MEDICAL PRACT,01W,8329,0,0,7,44,0,0,1,11.33370769,0.5085493348385226
P88013,CARITAS GENERAL PRACTICE PARTNERSHIP,01W,13274,0,0,12,44,0,0,1,20.88079582,0.4984900171294084
P88014,ADSHALL ROAD MEDICAL PRAC,01W,4801,0,0,5,44,0,0,1,25.16151906,0.6521759674068487
P88015,BRAMHALL HEALTH CENTRE,01W,12880,0,0,8,44,0,0,1,5.050435625,0.47183548250043184
P88016,BRAMHALL & SHAW HEATH MEDICAL GROUP,01W,14534,0,0,10,44,0,0,1,20.6957286,0.5952864451526384
P88017,CHADSFIELD MEDICAL PRACTICE,01W,6992,0,0,6,44,0,0,1,17.22504896,0.5765731331696814
P88018,PARK VIEW GROUP PRACTICE,01W,8909,0,0,6,44,0,0,1,27.90195759,0.6256937668505127
P88019,ALVANLEY FAMILY PRACTICE,01W,5102,0,0,3,44,0,0,1,23.77588334,0.46582002399438965
P88020,CHEADLE MEDICAL PRACTICE,01W,11942,0,0,9,44,0,0,1,17.0668325,0.45446352947422963
P88021,MARPLE MEDICAL PRACTICE,01W,7169,0,0,6,44,0,0,1,13.50648844,0.42444763211645986
P88023,HEALD GREEN HEALTH CENTRE 2,01W,6516,0,0,3,44,0,0,1,14.14331854,0.5400369291142826
P88024,GATLEY MEDICAL CENTRE,01W,9328,0,0,4,44,0,0,1,11.83771856,0.46115851849874523
P88025,HULME HALL MEDICAL GROUP,01W,11138,0,0,6,44,0,0,1,11.22029592,0.5156948537368284
P88026,HEATON MOOR MEDICAL GROUP,01W,32448,0,0,23,44,0,0,1,16.77782699,0.5329423437109547
P88031,BRACONDALE MEDICAL CENTRE,01W,5190,0,0,4,44,0,0,1,17.63208791,0.5657946843950372
P88034,CALE GREEN SURGERY,01W,3836,0,1,1,44,0,0,1,28.67696692,0.6049280023602629
P88041,THE VILLAGE SURGERY,01W,5729,0,0,3,33,0,0,1,4.78918264,0.539152766235213
P88042,HEALD GREEN HEALTH CENTRE 1,01W,6436,0,0,7,44,0,0,1,14.23569604,0.5491825115673563
P88043,BRINNINGTON SURGERY,01W,8833,0,0,10,44,0,0,1,60.15964342,0.6805930236704302
P88044,BREDBURY MEDICAL CENTRE,01W,4605,0,0,2,21,0,0,1,23.87669547,0.6940144311998115
P88600,THE SURGERY 1,01W,1785,1,0,2,44,0,0,1,33.72860598,0.5694347038779928
P88606,SPRINGFIELD SURGERY,01W,5470,0,0,5,44,0,0,1,15.45555188,0.5946062627732701
P88607,THE GUYWOOD PRACTICE,01W,2957,1,0,2,44,0,0,1,18.06630278,0.4316781825852197
P88610,SOUTH REDDISH MEDICAL CTR 2,01W,3608,0,0,3,44,0,0,1,27.81768424,0.5808671287691121
P88615,VERNON PARK SURGERY,01W,1539,1,1,1,44,0,0,1,36.35223166,0.7186483219170563
P88623,HIGH LANE MEDICAL CENTRE,01W,5883,0,0,5,44,0,0,1,9.385306748,0.530073895648897
P88625,ARCHWOOD MEDICAL PRACTICE,01W,5908,0,0,5,32,0,0,1,20.24097793,0.6345910759551596
P88632,STOCKPORT MEDICAL GROUP,01W,16138,0,0,12,26,0,0,1,27.81424291,0.5970781851214874
P89002,THE BROOKE SURGERY,01Y,10351,0,0,8,44,0,0,1,29.30171555,0.6290723350204798
P89003,ALBION MEDICAL PRACTICE,01Y,9505,0,0,7,44,0,0,1,34.08512215,0.483237903096965
P89004,AWBURN HOUSE MEDICAL PRACTICE,01Y,7142,0,0,4,44,0,0,1,24.31251481,0.6007579345196242
P89005,LOCKSIDE MEDICAL CENTRE,01Y,7724,0,0,6,44,0,0,1,25.66619912,0.32656617802585597
P89006,PENNINE MEDICAL CENTRE,00Y,11584,0,0,7,44,0,0,1,16.29453145,0.6017755529212128
P89007,STAVELEIGH MEDICAL CENTRE,01Y,6616,0,0,7,44,0,0,1,27.68926222,0.45289991583038175
P89008,ASHTON MEDICAL GROUP,01Y,6774,0,0,6,44,0,0,1,33.53828686,0.48459132746936406
