Page,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
/practice/F81622/#ktt9_cephalosporins,1,1,00:00:19,1,0.00%,0.00%,$0.00
/practice/F81636/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/F81636/measures/,1,1,00:00:25,0,0.00%,0.00%,$0.00
/practice/F81640/,1,1,00:00:31,0,0.00%,0.00%,$0.00
/practice/F81641/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81648/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81649/measures/#lpzomnibus,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81665/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81669/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81675/,1,1,00:00:26,0,0.00%,0.00%,$10.00
/practice/F81679/,1,1,00:00:06,0,0.00%,0.00%,$10.00
/practice/F81679/measures/,1,1,00:00:27,0,0.00%,0.00%,$10.00
/practice/F81690/,1,1,00:00:23,0,0.00%,0.00%,$0.00
/practice/F81695/price_per_unit/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F81696/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81697/measures/,1,1,00:00:09,0,0.00%,0.00%,$10.00
/practice/F81699/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81708/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/practice/F81719/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81728/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81730/?tags=lowpriority,1,1,00:01:09,0,0.00%,0.00%,$10.00
/practice/F81732/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F81734/price_per_unit/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F81736/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81737/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81739/0601060D0AAA0A0/price_per_unit/?date=2018-06-01,1,1,00:00:10,0,0.00%,0.00%,$20.00
/practice/F81743/price_per_unit/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F81744/,1,1,00:00:12,0,0.00%,0.00%,$10.00
/practice/F81749/,1,1,00:00:55,0,0.00%,0.00%,$0.00
/practice/F81756/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82008/measures/?tags=opioids,1,1,00:04:04,0,0.00%,0.00%,$10.00
/practice/F82008/measures/#doacs,1,1,00:02:13,0,0.00%,0.00%,$0.00
/practice/F82008/measures/#tramadol,1,1,00:00:11,1,0.00%,0.00%,$10.00
/practice/F82010/measures/#desogestrel,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82014/,1,1,00:04:21,0,0.00%,0.00%,$20.00
/practice/F82014/?tags=diabetes,1,1,00:00:24,0,0.00%,0.00%,$20.00
/practice/F82014/?tags=safety,1,1,00:01:38,0,0.00%,0.00%,$10.00
/practice/F82017/,1,1,00:02:37,0,0.00%,0.00%,$10.00
/practice/F82019/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F82021/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F82022/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F82031/,1,1,00:00:39,0,0.00%,0.00%,$0.00
/practice/F82034/?tags=respiratory,1,1,00:00:49,0,0.00%,0.00%,$0.00
/practice/F82034/measures/,1,1,00:00:28,0,0.00%,0.00%,$10.00
/practice/F82039/,1,1,00:00:33,0,0.00%,0.00%,$0.00
/practice/F82052/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82612/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/F82619/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82621/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82624/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82625/,1,1,00:00:40,0,0.00%,0.00%,$10.00
/practice/F82627/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82638/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82646/,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/F82646/measures/,1,1,00:02:06,0,0.00%,0.00%,$0.00
/practice/F82648/measures/?tags=cardiovascular,1,1,00:01:37,0,0.00%,0.00%,$0.00
/practice/F82649/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82661/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82665/,1,1,00:00:26,1,0.00%,0.00%,$10.00
/practice/F82666/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82666/#ktt9_cephalosporins,1,1,00:00:58,1,0.00%,0.00%,$10.00
/practice/F82678/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F82680/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83002/price_per_unit/,1,1,00:02:24,0,0.00%,0.00%,$10.00
/practice/F83003/measures/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F83004/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83005/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F83007/0407020A0AAAFAF/price_per_unit/?date=2018-05-01,1,1,00:01:07,0,0.00%,0.00%,$0.00
/practice/F83012/,1,1,00:01:26,0,0.00%,0.00%,$0.00
/practice/F83013/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83015/measures/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83019/?tags=cardiovascular,1,1,00:01:42,0,0.00%,0.00%,$0.00
/practice/F83019/#lyrica,1,1,00:00:35,0,0.00%,0.00%,$0.00
/practice/F83019/#ppidose,1,1,00:00:23,1,0.00%,0.00%,$0.00
/practice/F83019/#pregabalin,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83023/?tags=cost,1,1,00:00:14,1,0.00%,0.00%,$0.00
/practice/F83023/measures/?tags=lowpriority,1,1,00:02:31,0,0.00%,0.00%,$0.00
/practice/F83023/price_per_unit/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83031/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/F83032/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F83033/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83039/measures/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83039/measures/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F83053/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83053/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83058/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83060/,1,1,00:00:57,0,0.00%,0.00%,$10.00
/practice/F83063/measures/?tags=lowpriority,1,1,00:01:00,0,0.00%,0.00%,$0.00
/practice/F83064/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F83635/?tags=generic,1,1,00:00:03,0,0.00%,0.00%,$0.00
/practice/F83660/,1,1,00:02:42,0,0.00%,0.00%,$0.00
/practice/F83660/?tags=lowpriority,1,1,00:00:52,0,0.00%,0.00%,$0.00
/practice/F83665/measures/?tags=lowpriority,1,1,00:00:37,0,0.00%,0.00%,$10.00
/practice/F83665/price_per_unit/,1,1,00:00:39,0,0.00%,0.00%,$10.00
/practice/F83666/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F83680/measures/,1,1,00:03:22,0,0.00%,0.00%,$10.00
/practice/F83680/measures/?tags=lowpriority,1,1,00:00:59,0,0.00%,0.00%,$0.00
/practice/F83683/measures/?tags=lowpriority,1,1,00:01:31,0,0.00%,0.00%,$0.00
/practice/F84004/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84010/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84012/,1,1,00:00:40,0,0.00%,0.00%,$10.00
/practice/F84015/,1,1,00:00:27,0,0.00%,0.00%,$20.00
/practice/F84018/?tags=lowpriority,1,1,00:00:10,0,0.00%,0.00%,$0.00
/practice/F84033/price_per_unit/,1,1,00:00:06,0,0.00%,0.00%,$10.00
/practice/F84038/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84046/price_per_unit/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/F84052/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84053/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84062/measures/#ppi,1,1,00:00:00,1,0.00%,100.00%,$0.00
/practice/F84066/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84074/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84077/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84079/,1,1,00:02:13,0,0.00%,0.00%,$0.00
/practice/F84081/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/F84083/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84096/?tags=cardiovascular,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F84096/measures/#opioidome,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84601/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F84624/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F84631/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84653/,1,1,00:00:36,0,0.00%,0.00%,$10.00
/practice/F84654/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F84657/0302000N0AAAZAZ/price_per_unit/?date=2018-05-01,1,1,00:00:40,0,0.00%,0.00%,$0.00
/practice/F84657/0302000N0AABGBG/price_per_unit/?date=2018-05-01,1,1,00:00:15,0,0.00%,0.00%,$0.00
/practice/F84657/price_per_unit/,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/F84660/measures/,1,1,00:02:20,0,0.00%,0.00%,$10.00
/practice/F84660/measures/?tags=lowpriority,1,1,00:01:31,0,0.00%,0.00%,$10.00
/practice/F84661/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84669/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84670/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84672/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84686/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84694/,1,1,00:00:52,0,0.00%,0.00%,$0.00
/practice/F84698/?tags=cost,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F84699/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84708/#ktt9_cephalosporins,1,1,00:03:23,1,0.00%,0.00%,$0.00
/practice/F84717/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84719/,1,1,00:01:29,0,0.00%,0.00%,$25.00
/practice/F84720/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F84733/,1,1,00:01:37,0,0.00%,0.00%,$0.00
/practice/F84739/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F84740/price_per_unit/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85004/#ktt9_cephalosporins,1,1,00:00:56,1,0.00%,0.00%,$0.00
/practice/F85007/,1,1,00:00:16,1,0.00%,0.00%,$0.00
/practice/F85010/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85011/measures/,1,1,00:00:43,0,0.00%,0.00%,$10.00
/practice/F85011/price_per_unit/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/practice/F85017/,1,1,00:04:04,0,0.00%,0.00%,$0.00
/practice/F85018/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85027/price_per_unit/,1,1,00:00:57,0,0.00%,0.00%,$10.00
/practice/F85033/measures/#dipyridamole,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85038/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85059/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85060/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85069/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F85077/,1,1,00:00:13,0,0.00%,0.00%,$10.00
/practice/F85628/,1,1,00:00:10,0,0.00%,0.00%,$10.00
/practice/F85634/#ktt9_cephalosporins,1,1,00:00:40,1,0.00%,0.00%,$10.00
/practice/F85642/,1,1,00:02:25,0,0.00%,0.00%,$0.00
/practice/F85646/,1,1,00:00:37,0,0.00%,0.00%,$10.00
/practice/F85650/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85663/#ktt9_cephalosporins,1,1,00:02:52,1,0.00%,0.00%,$0.00
/practice/F85663/measures/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F85669/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F85682/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85687/,1,1,00:00:11,0,0.00%,0.00%,$0.00
/practice/F85690/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85697/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F85697/measures/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F85699/,1,1,00:05:02,0,0.00%,0.00%,$10.00
/practice/F85700/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F86006/,1,1,00:00:37,0,0.00%,0.00%,$0.00
/practice/F86006/measures/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F86012/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F86012/#ktt9_cephalosporins,1,1,00:00:28,1,0.00%,0.00%,$0.00
/practice/F86030/measures/,1,1,00:00:12,0,0.00%,0.00%,$20.00
/practice/F86036/price_per_unit/,1,1,00:01:15,0,0.00%,0.00%,$10.00
/practice/F86040/measures/?tags=infections,1,1,00:01:13,0,0.00%,0.00%,$10.00
/practice/F86042/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/F86049/?tags=eye,1,1,00:00:13,1,0.00%,0.00%,$0.00
/practice/F86057/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F86064/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86066/,1,1,00:00:12,0,0.00%,0.00%,$0.00
/practice/F86082/,1,1,00:01:21,0,0.00%,0.00%,$10.00
/practice/F86083/,1,1,00:00:55,0,0.00%,0.00%,$20.00
/practice/F86612/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86621/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86624/,1,1,00:02:01,0,0.00%,0.00%,$10.00
/practice/F86625/0601060D0AAA0A0/price_per_unit/?date=2018-04-01,1,1,00:12:30,0,0.00%,0.00%,$10.00
/practice/F86637/,1,1,00:00:02,0,0.00%,0.00%,$10.00
/practice/F86637/?tags=lowpriority,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/F86641/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86642/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/f86650/0601060D0AAA0A0/price_per_unit/?date=2018-04-01,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/F86655/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86657/,1,1,00:03:49,0,0.00%,0.00%,$0.00
/practice/F86692/,1,1,00:00:16,0,0.00%,0.00%,$10.00
/practice/F86692/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86692/measures/,1,1,00:00:54,0,0.00%,0.00%,$10.00
/practice/F86692/price_per_unit/,1,1,00:00:49,0,0.00%,0.00%,$10.00
/practice/F86700/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86703/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86707/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/F86708/,1,1,00:00:03,0,0.00%,0.00%,$0.00
/practice/G81008/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81022/,1,1,00:00:07,0,0.00%,0.00%,$0.00
/practice/G81022/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81022/measures/,1,1,00:01:09,0,0.00%,0.00%,$0.00
/practice/G81024/,1,1,00:00:09,0,0.00%,0.00%,$0.00
/practice/G81025/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81026/?tags=respiratory,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G81026/measures/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81028/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81032/,1,1,00:00:06,0,0.00%,0.00%,$0.00
/practice/G81032/measures/,1,1,00:00:44,0,0.00%,0.00%,$0.00
/practice/G81033/,1,1,00:01:30,0,0.00%,0.00%,$10.00
/practice/G81035/#ktt9_cephalosporins,1,1,00:00:45,1,0.00%,0.00%,$0.00
/practice/G81036/,1,1,00:18:18,0,0.00%,0.00%,$0.00
/practice/G81039/,1,1,00:00:14,0,0.00%,0.00%,$20.00
/practice/G81044/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81045/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/G81046/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81048/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81050/,1,1,00:00:34,0,0.00%,0.00%,$10.00
/practice/G81053/measures/,1,1,00:01:09,0,0.00%,0.00%,$10.00
/practice/G81054/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G81061/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81061/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81065/price_per_unit/,1,1,00:00:57,0,0.00%,0.00%,$10.00
/practice/G81077/,1,1,00:00:36,0,0.00%,0.00%,$0.00
/practice/G81086/,1,1,00:00:08,0,0.00%,0.00%,$0.00
/practice/G81086/measures/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81086/price_per_unit/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81095/measures/,1,1,00:05:17,0,0.00%,0.00%,$0.00
/practice/G81102/measures/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81102/measures/?tags=centralnervous,1,1,00:00:13,0,0.00%,0.00%,$0.00
/practice/G81103/,1,1,00:03:40,0,0.00%,0.00%,$10.00
/practice/G81104/,1,1,00:00:08,0,0.00%,0.00%,$0.00
/practice/G81642/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81643/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81658/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G81662/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81676/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G81680/,1,1,00:04:37,0,0.00%,0.00%,$10.00
/practice/G81684/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82006/measures/,1,1,00:01:26,0,0.00%,0.00%,$15.00
/practice/G82011/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82012/,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/G82014/?tags=eye,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82015/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82019/0601060D0AAA0A0/price_per_unit/?date=2018-05-01,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82021/price_per_unit/?date=2018-05-01,1,1,00:00:05,0,0.00%,0.00%,$10.00
/practice/G82023/,1,1,00:01:07,1,0.00%,0.00%,$10.00
/practice/G82028/measures/#ktt9_antibiotics,1,1,00:08:06,1,0.00%,0.00%,$0.00
/practice/G82031/,1,1,00:00:43,0,0.00%,0.00%,$0.00
/practice/G82036/#lyrica,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82040/,1,1,00:00:56,0,0.00%,0.00%,$0.00
/practice/G82041/,1,1,00:01:03,0,0.00%,0.00%,$10.00
/practice/G82048/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82049/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82051/,1,1,00:00:49,0,0.00%,0.00%,$10.00
/practice/G82055/#ktt9_cephalosporins,1,1,00:00:23,1,0.00%,0.00%,$10.00
/practice/G82057/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/G82058/0212000B0AAACAC/price_per_unit/?date=2018-02-01,1,1,00:00:29,0,0.00%,0.00%,$10.00
/practice/G82058/0407020B0AAAKAK/price_per_unit/?date=2018-02-01,1,1,00:00:55,0,0.00%,0.00%,$10.00
/practice/G82060/?tags=erectiledysfunction,1,1,00:01:00,0,0.00%,0.00%,$0.00
/practice/G82066/,1,1,00:00:34,0,0.00%,0.00%,$20.00
/practice/G82076/,1,1,00:00:14,1,0.00%,0.00%,$20.00
/practice/G82079/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82080/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82082/,1,1,00:01:33,0,0.00%,0.00%,$10.00
/practice/G82083/0601060D0AAA0A0/price_per_unit/?date=2018-04-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82092/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82097/,1,1,00:00:22,0,0.00%,0.00%,$15.00
/practice/G82099/#glaucoma,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/G82099/#ktt3_lipid_modifying_drugs,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/G82099/#statinintensity,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/G82099/#vitb,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/G82099/0103050P0AAAAAA/price_per_unit/?date=2018-02-01,1,1,00:00:51,0,0.00%,0.00%,$10.00
/practice/G82099/0106040M0AAAAAA/price_per_unit/?date=2018-02-01,1,1,00:00:59,0,0.00%,0.00%,$10.00
/practice/G82099/0106040M0AAAAAA/price_per_unit/?date=2018-05-01,1,1,00:01:47,0,0.00%,0.00%,$0.00
/practice/G82099/0402010ABAAAYAY/price_per_unit/?date=2018-02-01,1,1,00:20:49,0,0.00%,0.00%,$10.00
/practice/G82099/0407010Q0AAAAAA/price_per_unit/?date=2018-05-01,1,1,00:00:44,0,0.00%,0.00%,$0.00
/practice/G82099/0408010AEAAAFAF/price_per_unit/?date=2018-05-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82099/0408010H0AAA1A1/price_per_unit/?date=2018-02-01,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82099/0502010B0AAAAAA/price_per_unit/?date=2018-05-01,1,1,00:00:14,0,0.00%,0.00%,$0.00
/practice/G82099/measures/?tags=antimicrobial,1,1,00:00:17,0,0.00%,0.00%,$0.00
/practice/G82099/measures/?tags=opioids,1,1,00:00:19,0,0.00%,0.00%,$10.00
/practice/G82099/measures/?tags=safety,1,1,00:00:19,0,0.00%,0.00%,$0.00
/practice/G82099/measures/#statinintensity,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82104/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82105/,1,1,00:00:11,0,0.00%,0.00%,$10.00
/practice/G82111/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82112/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82113/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82115/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82126/measures/,1,1,00:00:30,0,0.00%,0.00%,$0.00
/practice/G82135/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82140/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82141/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/G82143/?tags=eye,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82143/price_per_unit/,1,1,00:01:15,1,0.00%,0.00%,$0.00
/practice/G82143/price_per_unit/?date=2018-05-01,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/G82152/measures/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G82155/measures/,1,1,00:01:17,0,0.00%,0.00%,$10.00
/practice/G82156/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82161/,1,1,00:00:28,0,0.00%,0.00%,$0.00
/practice/G82161/#ktt9_cephalosporins,1,1,00:00:23,1,0.00%,0.00%,$0.00
/practice/G82170/measures/,1,1,00:02:10,0,0.00%,0.00%,$0.00
/practice/G82170/price_per_unit/,1,1,00:00:25,0,0.00%,0.00%,$10.00
/practice/G82179/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82180/,1,1,00:06:33,0,0.00%,0.00%,$0.00
/practice/G82185/,1,1,00:00:17,0,0.00%,0.00%,$0.00
/practice/G82198/,1,1,00:00:34,0,0.00%,0.00%,$15.00
/practice/G82203/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82203/measures/#ktt9_antibiotics,1,1,00:00:27,0,0.00%,0.00%,$10.00
/practice/G82204/#ktt9_cephalosporins,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82211/,1,1,00:00:18,0,0.00%,0.00%,$0.00
/practice/G82212/measures/,1,1,00:00:17,0,0.00%,0.00%,$10.00
/practice/G82212/price_per_unit/?date=2017-11-01,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82218/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82219/?tags=lowpriority,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82224/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82229/,1,1,00:04:42,0,0.00%,0.00%,$10.00
/practice/G82230/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82233/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82234/,1,1,00:00:04,0,0.00%,0.00%,$0.00
/practice/G82604/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82622/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82630/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82647/,1,1,00:00:42,0,0.00%,0.00%,$20.00
/practice/G82649/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82653/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82665/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G82666/,1,1,00:00:03,1,0.00%,0.00%,$10.00
/practice/G82666/measures/,1,1,00:00:38,0,0.00%,0.00%,$10.00
/practice/G82667/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82670/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82671/,1,1,00:00:00,0,0.00%,100.00%,$10.00
/practice/G82674/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82681/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82686/,1,1,00:00:00,0,0.00%,100.00%,$0.00
/practice/G82688/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82692/,1,1,00:00:00,1,100.00%,100.00%,$0.00
/practice/G82693/,1,1,00:00:05,0,0.00%,0.00%,$0.00
